DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,124,22,-1,-33,1581945843,17,753765838,AQI
2025-03-18 02:21:28-07:00,8.54,206.261,3.267,14.668500000000002,22.476,393.75,8.7,52.5,0.0,0.1,0.49,21.0,2.0,0.0,STAT,,,,4.5752
2025-03-18 02:22:28-07:00,8.49,192.58800000000002,4.104,14.4375,22.56,393.91,8.6,52.8,0.0,0.19,0.44,20.0,2.0,0.0,STAT,,,,4.664
2025-03-18 02:23:28-07:00,8.46,184.05200000000002,2.25,15.025500000000001,22.284,393.97,8.6,52.9,0.0,0.07,0.25,21.0,2.0,0.0,STAT,,,,4.5128
2025-03-18 02:24:29-07:00,8.44,179.52,1.746,13.692,24.552,393.99,8.6,53.0,0.0,0.07,0.14,23.0,4.0,0.0,STAT,,,,4.9664
2025-03-18 02:25:29-07:00,8.43,178.387,1.62,14.574000000000002,21.528000000000002,394.0,8.6,53.2,0.0,0.15,0.32,22.0,2.0,0.0,STAT,,,,4.425600000000001
2025-03-18 02:26:29-07:00,8.38,176.23100000000002,2.2769999999999997,14.91,20.52,394.0,8.6,53.3,0.0,0.05,0.11,21.0,3.0,0.0,STAT,,,,4.144
2025-03-18 02:27:29-07:00,8.36,174.07500000000002,1.566,15.2565,20.171999999999997,394.0,8.6,53.4,0.0,0.02,0.04,22.0,2.0,0.0,STAT,,,,4.0504
2025-03-18 02:28:29-07:00,8.35,179.542,2.8440000000000003,16.086000000000002,20.387999999999998,394.0,8.6,53.6,0.0,0.29,0.29,21.0,3.0,0.0,STAT,,,,4.3096
2025-03-18 02:29:31-07:00,8.33,179.59700000000004,2.007,15.120000000000001,23.232,394.29,8.6,53.6,0.0,0.41,0.41,21.0,2.0,0.0,STAT,,,,4.9744
2025-03-18 02:30:31-07:00,8.29,180.35600000000002,2.214,14.133000000000001,24.695999999999998,394.75,8.5,53.8,0.0,0.13,0.13,21.0,1.0,0.0,STAT,,,,5.0432
2025-03-18 02:31:31-07:00,8.26,178.34300000000002,2.8800000000000003,14.7105,21.828,394.91,8.5,53.9,0.0,0.17,0.41,20.0,3.0,0.0,STAT,,,,4.5016
2025-03-18 02:32:31-07:00,8.24,175.769,2.052,14.721,22.752,394.97,8.5,54.1,0.0,0.06,0.38,21.0,3.0,0.0,STAT,,,,4.5984
2025-03-18 02:33:31-07:00,8.23,184.866,2.1870000000000003,15.246,21.287999999999997,394.99,8.5,54.2,0.0,0.02,0.12,21.0,3.0,0.0,STAT,,,,4.273599999999999
2025-03-18 02:34:32-07:00,8.2,186.38400000000001,3.654,15.456000000000001,21.323999999999998,395.0,8.5,54.3,0.0,0.05,0.08,20.0,3.0,0.0,STAT,,,,4.3048
2025-03-18 02:35:32-07:00,8.17,189.54100000000003,4.401,15.025500000000001,21.947999999999997,395.0,8.4,54.3,0.0,0.02,0.03,20.0,2.0,0.0,STAT,,,,4.4056
2025-03-18 02:36:32-07:00,8.15,180.675,3.294,14.448,21.168,395.0,8.5,54.4,0.0,0.01,0.26,20.0,2.0,0.0,STAT,,,,4.2416
2025-03-18 02:37:32-07:00,8.14,187.462,4.122,14.490000000000002,22.355999999999998,395.0,8.4,54.5,0.0,0.0,0.3,19.0,1.0,0.0,STAT,,,,4.4712
2025-03-18 02:38:32-07:00,8.13,189.068,2.106,15.6135,20.592,395.0,8.4,54.7,0.0,0.11,0.26,21.0,2.0,0.0,STAT,,,,4.2064
2025-03-18 02:39:32-07:00,8.11,188.04500000000002,2.736,15.918000000000001,20.88,395.0,8.4,54.7,0.0,0.48,0.53,20.0,2.0,0.0,STAT,,,,4.5600000000000005
2025-03-18 02:40:27-07:00,8.07,187.143,3.366,15.729000000000001,20.772,395.0,8.4,54.8,0.0,0.18,0.19,20.0,1.0,0.0,STAT,,,,4.2984
2025-03-18 02:41:27-07:00,8.06,183.018,4.293,16.191,20.892,394.77,8.4,54.9,0.0,0.06,0.06,19.0,2.0,0.0,STAT,,,,4.2264
2025-03-18 02:42:27-07:00,8.04,184.734,3.672,15.7185,21.287999999999997,394.27,8.3,55.1,0.0,0.23,0.23,18.0,2.0,0.0,STAT,,,,4.441599999999999
2025-03-18 02:43:27-07:00,8.04,183.227,3.5370000000000004,15.015,22.247999999999998,394.1,8.3,55.1,0.0,0.07,0.28,19.0,1.0,0.0,STAT,,,,4.505599999999999
2025-03-18 02:44:27-07:00,8.03,179.11300000000003,2.4120000000000004,14.395500000000002,23.76,394.03,8.3,55.3,0.0,0.02,0.29,20.0,2.0,0.0,STAT,,,,4.768000000000001
2025-03-18 02:45:29-07:00,8.01,183.062,2.898,14.049000000000001,22.776,394.01,8.3,55.4,0.0,0.01,0.19,20.0,2.0,0.0,STAT,,,,4.5632
2025-03-18 02:46:29-07:00,7.97,181.75300000000001,2.943,13.7655,23.652,394.0,8.3,55.4,0.0,0.0,0.06,20.0,1.0,0.0,STAT,,,,4.7304
2025-03-18 02:47:29-07:00,7.96,180.01500000000001,2.9699999999999998,13.419,24.264,394.0,8.3,55.6,0.0,0.0,0.02,20.0,1.0,0.0,STAT,,,,4.8528
2025-03-18 02:48:30-07:00,7.95,177.661,3.6630000000000003,13.062,23.268,393.85,8.3,55.9,0.0,0.0,0.23,19.0,1.0,0.0,STAT,,,,4.6536
2025-03-18 02:49:30-07:00,7.94,179.83900000000003,3.519,13.786500000000002,22.92,393.88,8.3,55.9,0.1,0.13,0.53,19.0,2.0,0.0,STAT,,,,4.688000000000001
2025-03-18 02:50:30-07:00,7.93,183.07300000000004,2.9160000000000004,14.154000000000002,23.964,393.96,8.2,56.1,0.03,0.05,0.18,19.0,2.0,0.0,STAT,,,,4.8328
2025-03-18 02:51:30-07:00,7.93,187.341,3.303,14.6265,23.508,393.98,8.2,56.2,0.01,0.02,0.06,20.0,2.0,0.0,STAT,,,,4.7176
2025-03-18 02:52:30-07:00,7.91,228.811,3.195,14.8155,20.736,393.99,8.2,56.5,0.0,0.14,0.32,20.0,2.0,0.0,STAT,,,,4.259200000000001
2025-03-18 02:53:30-07:00,7.87,217.30500000000004,3.3930000000000002,14.857500000000002,22.86,394.0,8.2,56.6,0.0,0.05,0.1,19.0,1.0,0.0,STAT,,,,4.612
2025-03-18 02:54:30-07:00,7.85,200.04600000000002,2.862,15.33,20.928,394.0,8.2,56.9,0.0,0.06,0.28,19.0,2.0,0.0,STAT,,,,4.2336
2025-03-18 02:55:31-07:00,7.85,193.25900000000001,2.241,14.91,21.384,394.0,8.2,57.0,0.0,0.05,0.12,20.0,1.0,0.0,STAT,,,,4.316800000000001
2025-03-18 02:56:31-07:00,7.83,183.601,4.4910000000000005,14.007,22.392,394.46,8.2,57.2,0.0,0.01,0.04,17.0,0.0,-1.0,STAT,,,,4.4864
2025-03-18 02:57:31-07:00,7.83,183.26000000000002,4.6979999999999995,14.4585,23.291999999999998,394.81,8.2,57.3,0.0,0.0,0.01,17.0,0.0,0.0,STAT,,,,4.658399999999999
2025-03-18 02:58:31-07:00,7.83,185.74600000000004,2.178,15.4245,21.636,394.7,8.2,57.4,0.0,0.0,0.24,20.0,2.0,0.0,STAT,,,,4.3272
2025-03-18 02:59:31-07:00,7.82,189.09000000000003,4.14,14.784,22.368,394.7,8.2,57.6,0.0,0.0,0.08,19.0,2.0,0.0,STAT,,,,4.4736
2025-03-18 03:00:30-07:00,7.81,193.01700000000002,3.5370000000000004,15.1095,22.331999999999997,394.9,8.2,57.7,0.0,0.09,0.11,18.0,2.0,0.0,STAT,,,,4.538399999999999
2025-03-18 03:01:31-07:00,7.77,189.431,4.095,14.941500000000001,22.212,394.96,8.2,57.8,0.0,0.64,0.92,18.0,1.0,0.0,STAT,,,,4.9544
2025-03-18 03:02:31-07:00,7.75,186.032,4.455,14.973,22.163999999999998,394.99,8.2,57.7,0.0,0.21,0.47,18.0,2.0,0.0,STAT,,,,4.6008
2025-03-18 03:03:31-07:00,7.74,186.45000000000002,4.716,14.647499999999999,22.956,394.38,8.2,57.8,0.0,0.34,0.48,18.0,1.0,0.0,STAT,,,,4.8632
2025-03-18 03:04:31-07:00,7.74,185.85600000000002,3.5010000000000003,14.028,23.628,394.13,8.2,57.9,0.0,0.12,0.49,19.0,1.0,0.0,STAT,,,,4.8216
2025-03-18 03:05:31-07:00,7.74,189.33200000000002,2.673,14.6895,23.148,394.05,8.2,57.9,0.0,0.28,0.41,20.0,2.0,0.0,STAT,,,,4.8536
2025-03-18 03:06:32-07:00,7.73,188.89200000000002,3.411,14.8995,22.331999999999997,394.02,8.2,57.8,-1.0,-1.0,-1.0,19.0,1.0,0.0,STAT,,,,3.6663999999999994
2025-03-18 03:07:32-07:00,7.73,187.286,1.872,14.217,23.928,393.47,8.2,57.8,-1.0,-1.0,-1.0,20.0,1.0,0.0,STAT,,,,3.9856000000000007
2025-03-18 03:08:32-07:00,7.72,185.69100000000003,4.6530000000000005,14.196,22.584,393.52,8.2,57.8,-1.0,-1.0,-1.0,19.0,2.0,-1.0,STAT,,,,3.7168
2025-03-18 03:09:32-07:00,7.7,183.38100000000003,4.203,14.112,22.56,393.18,8.2,57.8,-1.0,-1.0,-1.0,18.0,1.0,0.0,STAT,,,,3.7119999999999997
2025-03-18 03:10:32-07:00,7.66,183.96400000000003,3.483,14.1015,21.023999999999997,393.18,8.2,57.8,-1.0,-1.0,-1.0,18.0,1.0,-1.0,STAT,,,,3.4048
2025-03-18 03:11:35-07:00,7.65,181.86300000000003,4.257000000000001,13.881000000000002,21.636,393.06,8.2,57.3,0.0,0.09,0.13,19.0,1.0,-1.0,STAT,,,,4.3992
2025-03-18 03:12:35-07:00,7.64,178.91500000000002,4.923,13.503,21.66,393.02,8.2,57.3,0.0,0.21,0.33,18.0,1.0,-1.0,STAT,,,,4.5
2025-03-18 03:13:35-07:00,7.64,178.32100000000003,4.455,13.566,22.704,393.01,8.2,57.0,0.0,0.07,0.12,18.0,1.0,0.0,STAT,,,,4.5968
2025-03-18 03:14:35-07:00,7.63,176.30800000000002,4.167,13.345500000000001,22.236,393.0,8.2,57.0,0.0,0.33,0.35,19.0,1.0,0.0,STAT,,,,4.711200000000001
2025-03-18 03:15:35-07:00,7.62,174.086,2.394,13.482000000000001,21.432,393.0,8.2,56.8,0.0,0.21,0.21,19.0,1.0,0.0,STAT,,,,4.4544
2025-03-18 03:16:30-07:00,7.62,172.579,1.863,13.387500000000001,21.983999999999998,393.0,8.1,56.8,0.0,0.06,0.06,19.0,1.0,-1.0,STAT,,,,4.4448
2025-03-18 03:17:30-07:00,7.62,169.202,3.213,13.114500000000001,22.224,393.0,8.1,56.7,0.0,0.26,0.26,19.0,1.0,-1.0,STAT,,,,4.6528
2025-03-18 03:18:30-07:00,7.61,170.962,5.004,13.419,22.62,393.0,8.1,56.6,0.0,0.29,0.29,18.0,0.0,-1.0,STAT,,,,4.756
2025-03-18 03:19:30-07:00,7.6,174.295,2.862,13.671,23.124,392.38,8.1,56.7,0.0,0.52,0.52,19.0,0.0,-1.0,STAT,,,,5.0408
2025-03-18 03:20:30-07:00,7.57,173.61300000000003,2.592,13.534500000000001,22.284,392.14,8.1,56.7,0.0,0.45,0.94,19.0,1.0,0.0,STAT,,,,4.816800000000001
2025-03-18 03:21:33-07:00,7.55,175.40600000000003,3.834,14.7735,20.555999999999997,392.63,8.1,56.5,0.0,0.15,0.32,19.0,1.0,0.0,STAT,,,,4.231199999999999
2025-03-18 03:22:33-07:00,7.54,172.62300000000002,4.464,15.036000000000001,19.74,392.87,8.1,56.3,0.0,0.33,0.39,19.0,2.0,-1.0,STAT,,,,4.212
2025-03-18 03:23:33-07:00,7.54,172.39200000000002,4.7250000000000005,14.490000000000002,20.676,392.95,8.1,56.2,0.0,0.3,0.32,18.0,1.0,0.0,STAT,,,,4.3752
2025-03-18 03:24:33-07:00,7.53,169.983,5.067,14.217,20.52,392.98,8.1,56.1,0.0,0.2,0.47,17.0,1.0,-1.0,STAT,,,,4.264
2025-03-18 03:25:33-07:00,7.53,171.545,4.644,14.427000000000001,20.304000000000002,392.99,8.1,56.1,0.0,0.52,0.6,18.0,1.0,0.0,STAT,,,,4.476800000000001
2025-03-18 03:26:32-07:00,7.52,178.112,4.122,14.2905,21.24,393.0,8.1,56.1,0.0,0.52,0.55,19.0,1.0,0.0,STAT,,,,4.664000000000001
2025-03-18 03:27:32-07:00,7.52,183.96400000000003,4.473,14.616,19.368,393.0,8.1,56.1,0.0,0.16,0.17,18.0,1.0,-1.0,STAT,,,,4.0016
2025-03-18 03:28:32-07:00,7.48,179.12400000000002,4.5360000000000005,14.395500000000002,19.56,393.0,8.1,56.1,0.0,0.06,0.06,19.0,1.0,-1.0,STAT,,,,3.96
2025-03-18 03:29:33-07:00,7.45,175.92300000000003,4.068,14.143500000000001,20.424,393.0,8.1,56.1,0.0,0.16,0.16,18.0,1.0,-1.0,STAT,,,,4.2128000000000005
2025-03-18 03:30:33-07:00,7.44,176.06600000000003,2.79,15.288000000000002,18.972,393.0,8.1,56.2,0.0,0.08,0.08,19.0,1.0,0.0,STAT,,,,3.8584000000000005
2025-03-18 03:31:34-07:00,7.43,176.38500000000002,4.383,15.015,18.588,393.0,8.1,56.2,0.12,0.38,0.38,18.0,1.0,0.0,STAT,,,,4.0216
2025-03-18 03:32:34-07:00,7.43,168.72899999999998,5.085000000000001,14.217,18.791999999999998,393.0,8.1,56.3,0.04,0.27,0.27,17.0,0.0,0.0,STAT,,,,3.9744
2025-03-18 03:33:34-07:00,7.42,167.761,3.753,15.403500000000001,17.16,393.0,8.1,56.2,0.01,0.36,0.36,19.0,1.0,0.0,STAT,,,,3.72
2025-03-18 03:34:35-07:00,7.42,172.348,5.301,15.3405,17.868,393.0,8.1,56.3,0.0,0.11,0.11,17.0,2.0,0.0,STAT,,,,3.6616
2025-03-18 03:35:35-07:00,7.38,171.754,3.9690000000000003,15.361500000000001,18.732,393.0,8.1,56.3,0.0,0.08,0.08,17.0,2.0,-1.0,STAT,,,,3.8104
2025-03-18 03:36:36-07:00,7.35,171.40200000000002,4.446000000000001,15.225000000000001,18.972,393.35,8.0,56.3,0.0,0.06,0.06,16.0,2.0,0.0,STAT,,,,3.8424000000000005
2025-03-18 03:37:36-07:00,7.34,167.816,4.7250000000000005,15.0465,17.988,393.77,8.0,56.3,0.0,0.02,0.02,17.0,0.0,-1.0,STAT,,,,3.6136
2025-03-18 03:38:36-07:00,7.33,171.061,4.545,13.996500000000001,21.156,393.92,8.0,56.4,0.0,0.14,0.14,18.0,1.0,0.0,STAT,,,,4.3432
2025-03-18 03:39:36-07:00,7.32,170.52200000000002,3.8789999999999996,14.4375,19.247999999999998,393.97,8.0,56.5,0.0,0.05,0.05,18.0,1.0,0.0,STAT,,,,3.8895999999999997
2025-03-18 03:40:36-07:00,7.31,163.735,3.4379999999999997,14.1645,18.9,393.99,8.0,56.6,0.0,0.02,0.02,18.0,1.0,0.0,STAT,,,,3.796
2025-03-18 03:41:37-07:00,7.27,165.484,4.059,13.839,18.24,394.0,8.0,56.5,0.0,0.01,0.01,19.0,2.0,0.0,STAT,,,,3.6559999999999997
2025-03-18 03:42:37-07:00,7.25,166.69400000000002,5.994000000000001,15.2565,17.387999999999998,394.49,8.0,56.5,0.0,0.0,0.03,17.0,2.0,0.0,STAT,,,,3.4776
2025-03-18 03:43:37-07:00,7.23,167.34300000000002,6.803999999999999,14.605500000000001,18.456,394.82,8.0,56.4,0.0,0.0,0.01,17.0,1.0,-1.0,STAT,,,,3.6912000000000003
2025-03-18 03:44:38-07:00,7.22,167.47500000000002,4.680000000000001,14.185500000000001,19.608,394.94,7.9,56.4,0.0,0.0,0.0,17.0,1.0,0.0,STAT,,,,3.9216
2025-03-18 03:45:38-07:00,7.21,174.493,4.896000000000001,14.553,20.483999999999998,394.98,7.9,56.5,0.0,0.57,0.57,18.0,0.0,0.0,STAT,,,,4.5527999999999995
2025-03-18 03:46:38-07:00,7.19,173.42600000000002,5.292,15.8655,18.672,394.99,7.9,56.6,0.0,0.22,0.22,18.0,1.0,0.0,STAT,,,,3.9104000000000005
2025-03-18 03:47:37-07:00,7.16,170.247,5.508,15.4875,19.476,395.0,7.9,56.7,0.0,0.07,0.07,17.0,1.0,0.0,STAT,,,,3.9512
2025-03-18 03:48:33-07:00,7.14,172.77700000000002,6.372,15.120000000000001,19.523999999999997,395.0,7.8,56.7,0.0,0.03,0.03,16.0,1.0,-1.0,STAT,,,,3.9288
2025-03-18 03:49:33-07:00,7.13,171.71,4.742999999999999,15.130500000000001,19.26,395.0,7.8,56.9,0.0,0.36,0.36,17.0,1.0,0.0,STAT,,,,4.140000000000001
2025-03-18 03:50:33-07:00,7.12,172.744,4.742999999999999,15.183000000000002,17.244,395.0,7.8,56.9,0.0,0.42,0.42,17.0,1.0,-1.0,STAT,,,,3.7848
2025-03-18 03:51:33-07:00,7.11,174.911,5.121,14.3535,19.092,395.0,7.8,57.0,0.0,0.42,0.42,18.0,0.0,0.0,STAT,,,,4.1544
2025-03-18 03:52:35-07:00,7.09,180.32300000000004,3.4019999999999997,15.078,18.3,395.41,7.8,57.0,0.0,0.27,0.27,18.0,1.0,0.0,STAT,,,,3.8760000000000003
2025-03-18 03:53:35-07:00,7.05,179.751,3.69,14.857500000000002,17.184,395.79,7.8,57.1,0.0,0.09,0.09,18.0,1.0,-1.0,STAT,,,,3.5088000000000004
2025-03-18 03:54:35-07:00,7.04,179.65200000000002,4.959,15.666,17.88,396.01,7.8,57.2,0.0,0.21,0.21,17.0,1.0,0.0,STAT,,,,3.744
2025-03-18 03:55:35-07:00,7.03,178.70600000000002,4.806,15.4245,17.988,396.73,7.8,57.3,0.0,0.07,0.07,16.0,1.0,-1.0,STAT,,,,3.6536
2025-03-18 03:56:35-07:00,7.02,182.01700000000002,3.456,15.6975,17.208,397.1,7.8,57.5,0.19,0.41,0.41,17.0,1.0,0.0,STAT,,,,3.7695999999999996
2025-03-18 03:57:35-07:00,7.0,183.26000000000002,5.481,15.7185,17.724,397.03,7.8,57.7,0.06,0.69,0.79,,,,STAT,,0.0,,4.0968
2025-03-18 03:58:36-07:00,6.96,184.393,3.222,15.8655,18.227999999999998,397.24,7.7,57.9,0.02,0.6,0.74,,,,STAT,,1.0,,4.1256
2025-03-18 03:59:36-07:00,6.94,183.68900000000002,5.202,15.708000000000002,17.387999999999998,397.73,7.8,58.0,0.01,0.64,0.92,,,,STAT,,1.0,,3.9896
2025-03-18 04:00:36-07:00,6.93,180.87300000000002,4.041,15.897000000000002,15.911999999999999,398.36,7.8,58.1,0.14,0.69,0.88,,,,STAT,,1.0,,3.7344
2025-03-18 04:01:36-07:00,6.92,187.627,4.3020000000000005,16.7055,16.811999999999998,398.78,7.7,58.3,0.05,0.89,0.99,,,,STAT,,2.0,,4.0744
2025-03-18 04:02:36-07:00,6.91,195.03000000000003,4.671,16.632,17.868,398.92,7.7,58.4,0.1,0.84,0.87,,,,STAT,,1.0,,4.2456
2025-03-18 04:03:37-07:00,6.89,191.235,3.5010000000000003,16.6005,16.32,398.97,7.7,58.7,0.07,0.5,0.52,,,,STAT,,1.0,,3.664
2025-03-18 04:04:37-07:00,6.85,197.153,3.519,16.096500000000002,15.323999999999998,398.99,7.7,58.9,0.07,0.94,0.94,,,,STAT,,1.0,,3.8167999999999997
2025-03-18 04:05:37-07:00,6.83,192.324,4.509,15.8445,16.392,399.0,7.7,59.0,0.1,1.45,1.45,,,,STAT,,1.0,,4.4384
2025-03-18 04:06:37-07:00,6.82,194.15,4.239,15.466500000000002,17.831999999999997,399.0,7.7,59.1,0.04,0.83,0.95,,,,STAT,,1.0,,4.2303999999999995
2025-03-18 04:07:36-07:00,6.81,194.13900000000004,5.346,15.5085,18.096,399.0,7.7,59.2,0.04,0.81,0.85,,,,STAT,,1.0,,4.267200000000001
2025-03-18 04:08:36-07:00,6.79,189.431,5.454,15.3405,16.5,399.0,7.7,59.3,0.01,0.59,0.6,,,,STAT,,0.0,,3.7720000000000002
2025-03-18 04:09:36-07:00,6.75,190.234,4.986,15.1725,17.543999999999997,399.0,7.7,59.5,0.04,0.54,0.55,,,,STAT,,0.0,,3.9407999999999994
2025-03-18 04:10:36-07:00,6.73,191.609,3.654,14.9835,18.672,399.0,7.7,59.8,0.1,0.85,1.07,,,,STAT,,0.0,,4.4144000000000005
2025-03-18 04:11:36-07:00,6.72,189.167,3.249,15.603,18.336,398.84,7.7,60.0,0.03,0.95,1.33,,,,STAT,,1.0,,4.4272
2025-03-18 04:12:38-07:00,6.71,192.34600000000003,3.753,16.254,16.848,398.3,7.7,60.3,0.23,1.02,1.19,,,,STAT,,2.0,,4.1856
2025-03-18 04:13:38-07:00,6.71,194.76600000000002,3.006,15.886500000000002,17.508,398.1,7.7,60.5,0.3,1.27,1.34,,,,STAT,,0.0,,4.5176
2025-03-18 04:14:38-07:00,6.7,190.344,4.563000000000001,14.784,18.276,398.04,7.7,60.6,0.51,1.43,1.45,,,,STAT,,0.0,,4.7992
2025-03-18 04:15:39-07:00,6.66,187.16500000000002,3.492,15.855,17.304,398.01,7.6,60.8,0.18,1.18,1.18,,,,STAT,,1.0,,4.4048
2025-03-18 04:16:39-07:00,6.64,190.729,4.572,16.359,16.944,397.71,7.6,61.0,0.33,1.01,1.09,,,,STAT,,1.0,,4.1968
2025-03-18 04:17:40-07:00,6.62,194.348,4.977,15.4245,18.804,397.1,7.6,61.2,0.77,1.82,2.04,,,,STAT,,1.0,,5.2168
2025-03-18 04:18:40-07:00,6.62,198.429,5.6610000000000005,15.6555,17.616,397.04,7.6,61.3,0.69,1.48,1.78,,,,STAT,,0.0,,4.7072
2025-03-18 04:19:40-07:00,6.61,199.69400000000002,5.7780000000000005,15.7605,19.536,396.66,7.6,61.6,1.15,2.64,2.9,,,,STAT,,0.0,,6.0192000000000005
2025-03-18 04:20:40-07:00,6.6,198.13200000000003,5.760000000000001,16.2645,16.752,396.23,7.6,61.7,1.3,2.29,2.47,,,,STAT,,2.0,,5.1824
2025-03-18 04:21:40-07:00,6.6,199.24300000000002,4.689,15.561000000000002,18.227999999999998,396.08,7.6,61.8,1.3,2.5,2.56,,,,STAT,,1.0,,5.6456
2025-03-18 04:22:41-07:00,6.58,198.90200000000002,4.122,16.233,18.492,396.06,7.6,62.0,1.7,2.49,2.84,,,,STAT,,1.0,,5.6904
2025-03-18 04:23:41-07:00,6.55,197.47200000000004,5.175,15.3825,19.787999999999997,396.02,7.5,62.2,1.2,2.53,3.09,,,,STAT,,0.0,,5.981599999999999
2025-03-18 04:24:41-07:00,6.53,195.019,4.095,15.771,18.456,396.01,7.5,62.3,1.04,2.01,2.21,,,,STAT,,0.0,,5.2992
2025-03-18 04:25:41-07:00,6.52,196.80100000000002,4.905,15.0675,19.295999999999996,396.0,7.5,62.5,1.05,2.12,2.99,,,,STAT,,1.0,,5.555199999999999
2025-03-18 04:26:41-07:00,6.52,195.47,5.067,15.802500000000002,16.188,396.0,7.5,62.6,1.07,1.91,2.19,,,,STAT,,1.0,,4.7656
2025-03-18 04:27:41-07:00,6.52,193.38000000000002,3.7710000000000004,15.0675,15.491999999999999,396.0,7.5,62.7,1.0,1.6,1.69,,,,STAT,,2.0,,4.3784
2025-03-18 04:28:41-07:00,6.51,191.69700000000003,4.113,15.7815,16.619999999999997,396.0,7.5,62.8,0.86,1.5,1.69,,,,STAT,,0.0,,4.524
2025-03-18 04:29:41-07:00,6.5,188.804,3.177,14.595,19.776,396.0,7.4,63.0,0.33,1.02,1.29,,,,STAT,,0.0,,4.7712
2025-03-18 04:30:41-07:00,6.5,187.66,0.9990000000000001,15.0675,18.864,396.0,7.4,63.1,0.28,0.87,1.09,,,,STAT,,1.0,,4.4688
2025-03-18 04:31:42-07:00,6.5,187.594,3.4739999999999998,15.288000000000002,17.939999999999998,396.0,7.4,63.2,0.14,0.97,1.18,,,,STAT,,1.0,,4.364
2025-03-18 04:32:42-07:00,6.5,190.20100000000002,3.294,15.886500000000002,17.208,396.0,7.4,63.4,0.11,0.9,0.97,,,,STAT,,1.0,,4.1616
2025-03-18 04:33:39-07:00,6.47,201.70700000000002,4.707000000000001,16.569,14.687999999999999,396.0,7.4,63.4,0.34,0.95,0.97,,,,STAT,,1.0,,3.6975999999999996
2025-03-18 04:34:39-07:00,6.44,221.46300000000002,6.417,15.645000000000001,15.564,396.5,7.4,63.4,0.14,1.12,1.31,,,,STAT,,1.0,,4.0088
2025-03-18 04:35:39-07:00,6.42,228.77800000000002,6.9750000000000005,14.469,17.256,396.82,7.3,63.2,0.4,1.02,1.13,,,,STAT,,0.0,,4.2672
2025-03-18 04:36:39-07:00,6.41,224.466,5.4270000000000005,14.9835,17.376,396.94,7.3,62.9,0.25,0.96,1.4,,,,STAT,,1.0,,4.243200000000001
2025-03-18 04:37:39-07:00,6.41,217.78900000000002,5.7780000000000005,15.456000000000001,14.604,396.98,7.3,62.7,0.08,0.53,0.68,,,,STAT,,1.0,,3.3447999999999998
2025-03-18 04:38:39-07:00,6.4,208.79100000000003,6.048,15.015,16.619999999999997,396.99,7.3,62.5,0.03,0.18,0.39,,,,STAT,,1.0,,3.468
2025-03-18 04:39:39-07:00,6.4,202.45500000000004,5.697,16.002000000000002,17.304,397.58,7.3,62.2,0.01,0.12,0.19,,,,STAT,,1.0,,3.5568
2025-03-18 04:40:39-07:00,6.39,196.15200000000002,7.3260000000000005,14.133000000000001,19.62,397.85,7.3,61.8,0.0,0.29,0.48,,,,STAT,,0.0,,4.156000000000001
2025-03-18 04:41:40-07:00,6.38,192.74200000000002,5.49,15.0045,18.0,397.45,7.3,61.5,0.0,0.51,0.57,,,,STAT,,1.0,,4.008
2025-03-18 04:42:40-07:00,6.36,194.436,3.7710000000000004,14.332500000000001,18.96,397.1,7.3,61.2,0.0,0.19,0.21,,,,STAT,,2.0,,3.9440000000000004
2025-03-18 04:43:42-07:00,6.33,198.979,4.869000000000001,13.629000000000001,20.255999999999997,396.53,7.3,61.1,0.0,0.06,0.07,,,,STAT,,0.0,,4.0992
2025-03-18 04:44:42-07:00,6.32,193.93000000000004,5.5440000000000005,12.9465,19.043999999999997,396.19,7.3,61.0,0.0,0.28,0.28,,,,STAT,,0.0,,4.0328
2025-03-18 04:45:42-07:00,6.31,185.603,5.742,13.104000000000001,18.924,395.45,7.3,61.0,0.0,0.12,0.23,,,,STAT,,0.0,,3.8808000000000002
2025-03-18 04:46:43-07:00,6.31,187.737,5.094,13.618500000000001,17.976,395.74,7.3,60.8,0.0,0.04,0.07,,,,STAT,,0.0,,3.6272
2025-03-18 04:47:43-07:00,6.31,185.02,4.824000000000001,14.836500000000001,18.576,395.91,7.3,60.8,0.0,0.01,0.2,,,,STAT,,1.0,,3.7232000000000003
2025-03-18 04:48:44-07:00,6.31,179.949,5.031,14.511000000000001,19.188,395.97,7.3,60.8,0.0,0.33,0.39,,,,STAT,,0.0,,4.1016
2025-03-18 04:49:44-07:00,6.31,182.21500000000003,5.031,14.752500000000001,17.964,396.6,7.3,60.8,0.0,0.12,0.14,,,,STAT,,0.0,,3.6888
2025-03-18 04:50:44-07:00,6.3,178.794,3.9960000000000004,13.839,19.512,396.86,7.3,60.8,0.0,0.04,0.05,,,,STAT,,0.0,,3.9344
2025-03-18 04:51:45-07:00,6.31,181.30200000000002,4.167,14.406,19.128,396.95,7.3,60.8,0.0,0.01,0.02,,,,STAT,,0.0,,3.8336
2025-03-18 04:52:45-07:00,6.3,176.836,6.768,15.0885,17.556,397.56,7.3,60.8,0.0,0.0,0.01,,,,STAT,,0.0,,3.5112000000000005
2025-03-18 04:53:45-07:00,6.3,175.50500000000002,6.615,14.616,19.092,397.85,7.3,60.7,0.0,0.02,0.02,,,,STAT,,0.0,,3.8344
